id,word
23,We|know|that So|we|know And|we|know We|know|the You|know|that We|know|this We|know|it We|know|<comma> You|know|<comma> We|know|<unk> We|know|we We|know|they We|know|there We|know|about We|know|of We|know|just Well|<comma>|we We|know|for Now|we|know But|we|know and|we|know We|know|these We|know|is We|know|in We|know|those We|know|at We|know|you We|know|which We|know|now You|know|the What|we|know You|know|this We|know|all We|know|here We|know|more We|know|to We|know|- We|know|and You|know|it We|know|because Now|<comma>|we we|know|that You|know|we We|know|with We|know|a Well|we|know We|know|she We|know|who We|know|'s We|know|some We|know|. We|know|comes So|you|know we|know|<comma> We|know|I We|know|have And|you|know You|know|there We|know|our we|know|the We|know|only There|is|that There|are|the Because|we|know We|know|people We|know|maybe We|do|that There|are|we We|understand|80 We|know|has We|know|what We|know|then We|know|out All|we|know And|so|<comma> You|know|<unk> We|know|as We|know|getting You|know|they Now|<comma>|that We|know|say We|know|by So|what|we We|know|within We|<comma>|we In|fact|<comma> We|know|being We|know|so So|we|'re We|know|sometimes We|will|know We|know|today So|<comma>|and We|know|says We|know|coming We|know|get Then|we|know We|know|he We|know|living It|'s|the
24,Do|n't|<unk> Do|n't|make You|know|not Do|n't|get Do|not|know <unk>|is|not <unk>|do|n't <unk>|not|<unk> Now|<comma>|not You|ca|n't Did|n't|<unk> Did|n't|be <unk>|did|n't Is|n't|of <unk>|does|n't If|you|do Did|not|<unk> It|does|n't Not|<unk>|<comma> If|you|know What|is|not That|'s|not Do|n't|have Do|n't|be Do|n't|worry Does|n't|<comma> Did|n't|not They|do|n't Did|n't|do I|'m|not Do|n't|know Do|n't|move If|you|ca Do|not|do You|do|n't No|<unk>|is You|do|<unk> They|did|n't Do|n't|tell Do|not|<unk> Do|n't|listen You|'re|not You|do|you not|<unk>|not Do|n't|take This|is|it And|<unk>|not Do|n't|create So|<comma>|not You|do|it It|'s|<unk> Do|n't|change You|know|<comma> And|not|<unk> Do|n't|stop No|<unk>|does Is|n't|is You|do|that No|one|of <unk>|<unk>|not Do|n't|put <unk>|does|it Do|n't|look Do|n't|do <unk>|is|n't I|do|not Do|n't|it We|do|<comma> They|do|<unk> What|do|n't Do|not|have Not|<unk>|<unk> Do|n't|go They|do|it They|do|that They|do|you You|do|any <unk>|does|not No|<comma>|not And|it|not To|do|n't There|is|not Do|n't|turn Did|n't|have <unk>|ca|n't If|you|'re Not|<unk>|is I|do|n't Does|not|<unk> In|fact|<comma> Did|n't|get Do|n't|try Do|n't|let What|if|you Are|n't|not So|<unk>|<comma> Do|n't|the No|one|is Do|n't|feel Do|n't|stand
25,This|group|is This|group|will And|this|group That|group|is The|group|is So|this|group That|group|will This|group|gets The|group|will And|that|group So|that|group This|group|'s So|<comma>|this Now|<comma>|it It|'s|going This|group|<comma> Now|this|group That|group|gets and|this|group This|is|a So|<comma>|it This|group|goes This|is|the So|the|group This|one|is This|group|are This|group|was this|group|is The|group|<comma> This|group|actually This|one|group This|group|'ll So|<comma>|that So|there|are The|group|'s This|group|<unk> The|group|of That|group|'s And|it|'s That|group|goes This|group|has This|group|does The|group|gets This|group|going and|that|group The|group|are And|this|one It|gets|this It|gets|it That|group|<comma> Now|that|is This|group|makes Now|<comma>|that It|will|this This|group|becomes This|group|can that|group|is It|is|the This|one|<comma> Now|<comma>|this And|so|<comma> And|the|group This|group|would Well|<comma>|it And|it|is Which|group|is This|one|of That|group|are that|group|will The|group|it It|is|a So|this|is And|this|is So|it|is This|group|takes So|there|is this|group|will But|this|group This|one|thing This|is|what So|there|will This|<comma>|this And|so|is So|this|one The|group|and And|it|will This|thing|go This|group|being So|it|gets And|it|gets That|group|does That|group|'ll Now|<comma>|a This|gene|is This|one|one Well|this|group That|group|can Now|<comma>|I There|are|it And|<comma>|this
26,So|in|the So|<comma>|in So|in|<unk> So|you|should So|<comma>|you So|we|should So|when|you So|the|<unk> So|in|a And|so|in So|on|the So|at|the So|to|the So|there|'s So|within|the So|<comma>|actually So|that|is So|<comma>|of So|they|'re You|should|be So|you|have So|<comma>|to So|there|are So|these|are So|this|<unk> So|in|its So|<comma>|as So|it|was So|<comma>|at So|what|you So|there|is So|<comma>|I So|on|<unk> So|here|<comma> So|they|do So|<comma>|that So|at|all So|in|that So|that|was So|in|an So|as|you So|I|was So|that|'s So|we|have So|that|you So|I|should So|<comma>|on So|<comma>|we So|<comma>|they So|in|these So|they|have So|<unk>|the So|in|his So|they|should So|<comma>|when So|actually|should So|in|those So|<comma>|this Now|<comma>|in So|inside|the And|you|should So|for|the So|in|your So|it|is So|<comma>|the So|<comma>|it So|that|<unk> And|so|<comma> So|if|you So|they|are So|when|they So|into|the And|you|go So|it|'s So|<comma>|now So|<comma>|<unk> So|<comma>|and So|<comma>|<comma> So|to|<unk> And|we|should So|<comma>|for So|in|my And|in|the Now|<comma>|you So|in|terms So|<comma>|within So|in|effect So|there|was So|in|business So|<comma>|so So|in|some So|<comma>|there So|<comma>|with So|you|want So|this|case So|in|this So|<unk>|in And|in|<unk> So|that|in So|in|all
27,But|that|'s But|people|are But|this|is But|people|get But|those|are But|these|are But|that|is But|there|are But|these|people But|people|will But|the|people But|those|people But|people|do But|it|does But|people|have But|that|will But|they|'re But|people|come But|you|get But|<comma>|people But|you|do But|I|do But|you|know But|they|get But|people|go But|we|are But|they|do But|now|<comma> But|you|ca But|what|people But|it|'s But|to|hear But|<comma>|that But|you|have But|that|makes But|<comma>|this But|<unk>|people But|there|is But|of|course And|that|does But|you|got But|we|do But|people|that But|people|in But|that|are But|that|does But|people|actually But|can|people But|actually|<comma> But|they|will And|this|is But|this|gets But|people|'re And|that|is But|this|will But|they|are But|are|people But|the|<unk> But|that|gets But|people|got But|we|have But|<comma>|these But|of|that But|that|has But|you|can But|so|people But|you|'re But|this|has But|I|ca But|in|the But|people|<comma> But|all|get But|people|<unk> but|people|are But|I|have But|<comma>|you But|that|was But|now|they But|you|'ve But|all|have But|we|get But|people|were But|<comma>|those But|this|does But|do|that But|people|is But|that|'ll But|it|has But|people|can But|things|are But|people|'s But|I|did But|you|will But|that|<unk> But|you|had But|we|will But|we|'re But|that|would And|people|<comma> But|those|things
28,The|press|is The|<unk>|talking So|<comma>|the The|conference|is The|newspaper|is Now|<comma>|the The|clock|is The|conference|speaks The|<unk>|is The|house|the The|<unk>|<unk> The|eye|is So|the|<unk> It|'s|talking The|press|<unk> The|conference|talking The|conference|talk The|press|'s The|test|is This|is|the The|<unk>|'s The|slogan|about The|conference|<unk> The|knee|is So|the|press The|By|the <unk>|talking|about The|class|is The|<unk>|talk The|mirror|the The|<unk>|the The|conference|'s And|the|conference The|<unk>|are The|hotel|talk The|newspaper|the The|meaning|about The|mirror|with And|the|<unk> The|paper|is The|eye|talk The|eye|talking The|<unk>|with The|most|<comma> The|boss|is The|clock|talking So|the|clock The|clock|<unk> The|<unk>|speaks The|<comma>|the The|mirror|about The|magazine|<quote> The|conference|are The|home|talk It|'s|going The|clock|'s So|the|test The|meeting|is The|<unk>|play So|the|conference The|front|the There|are|talking This|is|<unk> The|conference|speak The|grade|<comma> <unk>|talk|about The|Institute|talk The|<unk>|speaking So|the|eye The|house|with The|only|the The|trial|is The|press|was The|<unk>|all The|<unk>|about The|conference|goes The|letter|<comma> The|press|goes The|press|with The|paper|talk The|eye|<unk> The|<unk>|goes The|eye|'s There|'s|<unk> The|figure|of The|eye|goes The|conference|-- The|hotel|talking The|dog|is The|smile|talk The|blood|is So|the|newspaper The|report|is The|test|talk The|conference|will The|class|<unk> The|<unk>|a The|study|<comma> The|paper|speaks The|adventure|is
29,scientists|call|the Scientists|call|the scientists|call|it You|know|the Narrator|call|the Scientists|call|it And|scientists|call So|scientists|call scientists|call|<unk> Scientists|call|<unk> scientists|call|that <unk>|call|the Scientists|call|that <unk>|<unk>|<unk> Well|<comma>|scientists scientists|call|this <unk>|<comma>|the scientists|call|a Scientists|call|this Narrator|call|<unk> <unk>|<unk>|<comma> <unk>|call|it <unk>|<unk>|call Scientists|call|a You|know|<unk> Researchers|call|the doctors|call|the Students|call|the <comma>|scientists|call Scientists|called|the researchers|call|the and|scientists|call Scientists|are|called Bob|call|the <unk>|<unk>|is But|scientists|call Narrator|call|to And|scientists|are You|know|that scientists|called|scientists <unk>|call|<unk> You|see|the Scientists|call|them The|scientists|call researchers|call|it Parents|call|the scientists|call|those You|know|what scientists|<unk>|<unk> researchers|call|scientists Darwin|call|the Now|scientists|call Scientists|call|those Narrator|call|it And|researchers|call <unk>|is|the scientists|call|them scientists|call|out Feynman|call|to scientists|call|an <unk>|people|call Scientists|call|out <unk>|call|that Americans|call|the researchers|call|<comma> Scientists|call|these Now|<comma>|scientists <unk>|<comma>|<unk> And|<unk>|the Robert|call|is scientists|<comma>|the scientists|name|the <unk>|the|<unk> scientists|call|these Man|call|the Narrator|<unk>|is Actually|<comma>|the Scientists|call|his Narrator|<comma>|the Scientists|call|an scientists|call|their <unk>|call|this Students|call|to And|scientists|called Companies|call|the Scientists|call|their Feynman|call|the And|scientists|have scientists|call|his Narrator|called|<unk> researchers|called|the researchers|call|<unk> Narrator|is|called And|scientists|do students|call|of scientists|call|what Scientists|<unk>|<unk> <unk>|<unk>|means scientists|are|the scientists|called|the
30,That|'s|true This|is|true It|'s|true So|this|is And|that|'s And|this|is That|is|this That|is|that It|is|true So|that|is That|was|that This|was|true That|was|this And|that|is That|is|it This|is|the That|'s|the So|this|was It|'s|the So|that|true And|this|true So|that|'s Which|is|true And|it|is Now|this|is So|that|was That|was|it which|is|this That|<unk>|<comma> It|'s|that It|seems|to which|is|that Now|<comma>|this Which|is|that And|that|was It|was|that So|<comma>|it That|seems|to It|works|. That|true|is You|know|<comma> That|true|. It|was|the It|feels|that So|that|works That|works|. So|it|'s That|'s|it It|is|the This|is|that That|'s|that And|this|was This|is|it Now|<comma>|that And|that|true You|know|that and|that|is So|<comma>|this It|<unk>|is So|that|seems So|that|<unk> Which|is|the That|is|the which|is|it This|is|<unk> So|that|feels I|think|is So|this|true So|this|'s That|'s|really So|it|was This|is|an and|this|be And|so|this So|<comma>|that It|'s|been It|true|that Now|that|are This|is|really It|'s|it That|'s|an It|was|this That|'s|all It|is|that And|it|was Which|is|this That|feels|that That|was|the It|'s|all This|is|a There|is|true There|'s|true It|'s|really And|it|'s This|is|<comma> So|it|is That|'s|<unk> It|feels|this It|'s|<unk> But|that|'s
31,As|the|culture So|<comma>|as So|as|the Now|<comma>|as In|the|culture As|culture|is And|as|the And|as|a Well|<comma>|as As|culture|has So|as|a As|a|culture So|the|culture But|as|culture You|know|<comma> As|culture|<comma> As|culture|does And|we|got So|as|we I|mean|<comma> And|so|the And|<comma>|as So|when|the And|what|we Once|culture|is As|society|has And|when|culture As|the|society As|much|of As|a|<unk> As|society|is So|<comma>|when As|my|culture Let|'s|culture And|so|<comma> So|when|culture And|so|culture The|culture|have As|our|culture The|culture|has Now|<comma>|when And|this|<comma> So|as|you As|a|world And|as|much So|<comma>|the So|we|have So|if|we As|culture|do And|if|we As|culture|have This|is|culture And|now|<comma> Now|<comma>|the <unk>|<comma>|as So|what|we The|culture|got When|the|culture And|as|new We|have|the And|that|'s And|as|many It|'s|a As|a|society But|when|we As|culture|we As|culture|are That|'s|culture If|we|have We|'ve|have As|society|does As|<unk>|are So|as|much And|as|<unk> So|when|society But|as|the as|a|culture And|in|culture But|we|have As|a|new And|as|culture It|'s|the As|culture|'s In|<unk>|<comma> So|as|our And|that|is Well|<comma>|when Now|the|culture In|a|culture This|is|the But|<comma>|as As|culture|actually So|as|culture What|is|we So|in|the As|that|<comma> But|as|society We|have|been But|as|a As|power|<comma>
32,<unk>|<unk>|said <unk>|<unk>|thought <unk>|<unk>|was And|<unk>|<unk> So|<unk>|<unk> <unk>|<unk>|<unk> <unk>|<unk>|asked <unk>|<unk>|<comma> <unk>|<unk>|: In|<unk>|<comma> So|<comma>|<unk> Now|<comma>|<unk> <unk>|<unk>|told And|so|<comma> <unk>|<unk>|meant I|mean|<comma> In|<unk>|<unk> <unk>|<unk>|had <unk>|<unk>|made The|<unk>|<unk> <unk>|<unk>|decided <unk>|<unk>|came The|<unk>|was <unk>|<unk>|the Well|<comma>|<unk> <unk>|<comma>|<unk> <unk>|<unk>|used If|you|<comma> And|so|<unk> <unk>|<unk>|says And|it|was <unk>|<unk>|is And|<unk>|was <unk>|<unk>|that That|'s|- <unk>|<unk>|called <unk>|<unk>|-- You|know|<unk> <unk>|<unk>|would <unk>|<unk>|started And|<unk>|<comma> For|example|of Now|<unk>|<unk> <unk>|-|<unk> <unk>|<unk>|means <unk>|<unk>|got <unk>|<unk>|gave <unk>|<unk>|were <unk>|<unk>|me <unk>|<unk>|believed The|<unk>|thought A|lot|of There|was|the There|was|<unk> So|the|<unk> And|then|<comma> <unk>|<unk>|went But|<unk>|<unk> <unk>|<unk>|did In|the|<unk> You|know|<comma> <unk>|<unk>|in <unk>|<unk>|helped So|<unk>|was <unk>|<unk>|also <unk>|<unk>|then I|think|of This|is|<unk> And|of|<unk> <unk>|<unk>|actually <unk>|was|<unk> <unk>|<unk>|really It|was|<unk> And|I|<unk> And|as|a <unk>|<unk>|took <unk>|<unk>|answered At|least|<comma> And|this|<comma> The|<unk>|said And|there|was <unk>|<unk>|looked I|'ve|thought And|then|<unk> There|was|it So|<comma>|I This|was|a <unk>|<unk>|just <unk>|<unk>|Yes You|know|that So|that|was <unk>|<unk>|on <unk>|<unk>|wondered I|said|<comma> <unk>|is|] So|<unk>|<comma> <unk>|<unk>|to The|most|of Well|<unk>|<unk> And|that|was
33,That|'s|true So|that|not Right|?|</s> That|'s|the That|'s|not That|'s|right So|this|is Is|n't|that This|is|n't It|'s|the Is|n't|it And|it|'s I|do|n't And|this|is <unk>|that|'s So|<comma>|that That|'s|why Is|n't|this So|it|'s That|'s|really So|<comma>|it So|it|is Now|<comma>|it That|is|not So|<comma>|this This|is|not So|does|n't Now|<comma>|I You|know|<comma> What|is|true Well|<comma>|it In|fact|is And|it|does Really|that|'s Well|<comma>|that Right|<comma>|it <unk>|is|n't Right|.|</s> Okay|<comma>|it I|'m|not Now|this|is In|fact|not Really|it|'s I|do|not Does|n't|be And|that|'s It|'s|real So|it|does The|real|is Now|<comma>|that The|fact|that Which|is|it That|'s|it That|'s|that Which|is|the <unk>|is|not <unk>|is|that Right|<comma>|that So|<comma>|I That|'s|real These|are|n't <unk>|this|is Here|'s|true Really|this|is Well|<comma>|this So|is|that And|I|do That|'s|a It|'s|right What|is|right Now|<comma>|this But|this|is Is|not|that Which|is|right In|fact|<comma> right|?|</s> That|'s|<unk> Did|n't|be Right|<comma>|this You|do|n't This|is|that Really|it|does So|<comma>|so So|I|do We|do|n't Right|now|not What|is|the That|was|not true|that|'s <unk>|<comma>|it Is|n't|do Well|that|not But|it|'s They|do|n't What|'s|not That|'s|what I|'m|that It|'s|it <unk>|it|'s And|is|not
34,There|is|n't Nothing|<comma>|nothing No|nothing|is Do|n't|. Not|anything|<comma> No|nothing|. You|know|nothing No|<comma>|nothing Do|n't|do It|'s|not No|way|. No|one|of Nothing|.|</s> There|'s|way There|is|nothing No|<comma>|not There|'s|thing There|'s|one There|'s|not Not|at|all I|do|n't That|'s|nothing Do|n't|? Nothing|to|do Not|anything|that No|n't|be You|know|not No|there|'s Now|<comma>|nothing Nothing|<comma>|no There|are|not So|<comma>|nothing So|there|'s Do|nothing|. It|does|n't Which|is|it No|no|one They|do|n't No|one|does not|anything|is So|nothing|about Nothing|else|is None|of|anything In|fact|<comma> No|<comma>|there Nothing|anything|. Nothing|?|</s> There|'s|. You|do|n't Nothing|<comma>|not So|nothing|. So|there|is What|is|nothing No|one|<comma> No|is|nothing Nothing|does|n't Do|n't|go No|<comma>|no No|there|is This|is|not No|nothing|was No|none|of Do|n't|have Not|not|. Do|n't|be And|there|is Not|something|that There|are|n't None|of|all No|is|not No|does|n't Well|<comma>|nothing No|at|all You|ca|n't There|is|not No|matter|do You|know|n't There|'s|<unk> Which|is|the No|nothing|about It|'s|nothing Nothing|<comma>|there There|'s|anything There|'s|nothing In|fact|is No|<comma>|at Not|nothing|else There|'s|n't At|all|about No|anything|<comma> No|one|thing No|one|is Nothing|of|course Do|n't|know Do|n't|take Nothing|is|n't No|one|way It|was|nothing There|was|not Nothing|<comma>|anything
